iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
118,20218.472060203552,128,128,128,32768,4.290287256240845,89.3143560886383,3.319600699469447,0.04839248319261868,0.14056011248612776,0.042637352985944656,3.467494023963809,0.03478901713905655,0.0001546875,2.309200123883784,1.7288587648182794,0.0004966037746923256,7637.717020540803,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,188.95586141433319,84.375,0.0,0.0,15.625,41183678,4195023,36988655,592153,0.0,0.0,0.0,0.0,skipped
119,20586.51630616188,128,128,128,32768,4.042100191116333,99.8787293434143,3.3142762538045645,0.04562847395386134,0.1364161289529875,0.01766133731405429,3.4677012264728546,0.035617972191109265,0.000154296875,1.9806295717135072,0.634872518022063,0.0004826070644334714,8106.676838940563,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,3,26,180.1780147662018,84.375,0.0,0.0,15.625,41545897,4255508,37290389,597985,50.0,100.0,0.0,263.92720222473145,accept (auto)
120,20688.75994324684,128,128,128,32768,3.88983416557312,98.31440854072571,3.322182400152087,0.042099830646600465,0.14051720092538744,0.020567328033953135,3.4902797043323517,0.03581012292659572,0.00015390625000000002,2.1818937389180064,0.9106158379259456,0.0004688868941547603,8424.009509200254,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,5,26,177.64750633981404,78.125,0.0,0.0,21.875,41900792,4313253,37587539,603663,0.0,0.0,0.0,0.0,skipped
121,20784.961565732956,128,128,128,32768,3.939885377883911,92.21866297721863,3.3109251651912928,0.044725528533970535,0.11642170092090964,0.059704800441941805,3.4734783060848713,0.03631075625709206,0.000153515625,2.106903975829482,1.3326025561114947,0.0004554494093356717,8316.993226234286,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,0,32,187.17367949865712,84.375,0.0,0.0,15.625,42246998,4373418,37873580,608848,0.0,0.0,0.0,0.0,skipped
122,20882.05223631859,128,128,128,32768,4.135822296142578,92.91548705101013,3.297704266384244,0.04786481517870001,0.09670519310748205,0.014634521608431724,3.4566422421485186,0.039340060599287636,0.000153125,2.255967470817268,1.4080086206999423,0.0004423006288364335,7922.97097255901,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,2,30,191.26397369657116,90.625,0.0,0.0,9.375,42587253,4434778,38152475,614082,0.0,0.0,0.0,0.0,skipped
123,20983.284202337265,128,128,128,32768,4.1063313484191895,97.08688759803772,3.2984192799776793,0.04036315159513046,0.10934883158188313,0.018448370415718632,3.4670727010816336,0.039480238611003984,0.000152734375,1.9262546161189675,0.6499883237808627,0.0004294464422020812,7979.872353119937,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,2,26,182.9164467897977,78.125,0.0,0.0,21.875,42936171,4490280,38445891,619605,0.0,0.0,0.0,0.0,skipped
124,21076.37818145752,128,128,128,32768,3.8205912113189697,89.23269033432007,3.299737958237529,0.04207157083484715,0.1191686483216472,0.018393868971513905,3.4575081765651703,0.03675339902333257,0.00015234375,2.3546674428507686,1.713941987248614,0.00041689260702443607,8576.683080597784,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,6,2,24,193.51398601398603,90.625,0.0,0.0,9.375,43254724,4539639,38715085,624529,0.0,0.0,0.0,0.0,skipped
125,21173.2039206028,128,128,128,32768,3.984675884246826,92.801997423172,3.286804573610425,0.04588308045557171,0.12237929506227374,0.0211628373311808,3.4557700753211975,0.03822869556077741,0.00015195312500000002,2.216992092318833,1.2000582875137207,0.00040464474636319077,8223.504483651053,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,190.23886081763897,81.25,0.0,0.0,18.75,43595352,4593369,39001983,629870,0.0,0.0,0.0,0.0,skipped
126,21534.314567565918,128,128,128,32768,4.029796600341797,96.24327182769775,3.285445809364319,0.04836412406352973,0.12217516655800864,0.018483751597547886,3.452748216688633,0.03654816171384329,0.0001515625,1.9747227057814598,0.631084930883214,0.00039270834622725376,8131.427774101726,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,186.93138111888112,71.875,0.0,0.0,28.125,43944102,4649562,39294540,635079,47.916666666666664,95.83333333333333,4.166666666666667,260.6573827266693,accept (auto)
127,21640.569512605667,128,128,128,32768,3.771859884262085,98.02722215652466,3.2819782570004463,0.04344292404796435,0.123362849408295,0.021679106488175018,3.4427363574504852,0.039208874274916164,0.000151171875,2.0616535572335124,1.2997108067973497,0.0003810887531174775,8687.491318731907,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,2,28,182.25420168067228,81.25,0.0,0.0,18.75,44302400,4707304,39595096,640608,0.0,0.0,0.0,0.0,skipped
128,21741.68269610405,128,128,128,32768,3.7599244117736816,97.31484484672546,3.2644334621727467,0.051488626378509206,0.11276697885477915,0.01639572765788013,3.4302375465631485,0.0399764701413861,0.00015078125,2.0368959475308657,0.942366635048607,0.00036979117163187826,8715.068818243142,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,182.66083333333333,78.125,0.0,0.0,21.875,44663415,4764898,39898517,646261,0.0,0.0,0.0,0.0,skipped
129,21835.43586230278,128,128,128,32768,3.752640724182129,89.96130895614624,3.2793196104466915,0.04228878969929553,0.11798400763655081,0.018735205117539032,3.434258095920086,0.0395059866536196,0.000150390625,2.499996602535248,1.6822607459436432,0.00035882066213441526,8731.984330085752,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,3,25,186.9705204974666,87.5,0.0,0.0,12.5,44999528,4817917,40181611,651367,0.0,0.0,0.0,0.0,skipped
130,21933.647619724274,128,128,128,32768,3.9829256534576416,94.18268060684204,3.290514100342989,0.03953527299163947,0.1191711836727336,0.018346757759173174,3.4490103498101234,0.037835355899383145,0.00015000000000000001,2.805793915875256,1.9760724803959742,0.0003481821384883739,8227.118166655602,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,187.27983725135624,90.625,0.0,0.0,9.375,45341347,4871805,40469542,656497,0.0,0.0,0.0,0.0,skipped
131,22032.7809510231,128,128,128,32768,4.262182712554932,94.83164167404175,3.2877436634153128,0.04363917829519844,0.11745972005883232,0.01864310695157554,3.445299969986081,0.03939045976219024,0.000149609375,1.956738811917603,0.5429794124004369,0.0003378803658553687,7688.079608477761,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,185.41345728198317,87.5,0.0,0.0,12.5,45687974,4926557,40761417,661981,0.0,0.0,0.0,0.0,skipped
132,22133.627423524857,128,128,128,32768,3.8779561519622803,96.92854905128479,3.2944190613925457,0.04770338213406898,0.12699884152971208,0.02198406227524503,3.4397704508155584,0.04023935796645734,0.00014921875,2.9733988838270307,2.9978926119073277,0.0003279199585609538,8449.811889548855,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,2,26,181.879868798688,81.25,0.0,0.0,18.75,46048690,4986636,41062054,667427,0.0,0.0,0.0,0.0,skipped
133,22490.231527090073,128,128,128,32768,3.935490846633911,88.4313645362854,3.269887462258339,0.04435161938894218,0.119802643021103,0.022453759245132675,3.421859974041581,0.03969730184773912,0.000148828125,2.3714568419381976,2.1598221553996435,0.00031830537802779305,8326.280323590894,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,196.24492825333994,87.5,0.0,0.0,12.5,46372773,5039559,41333214,672281,50.0,91.66666666666667,8.333333333333334,264.0578074455261,accept (auto)
134,22590.6153318882,128,128,128,32768,4.014758825302124,96.32935452461243,3.272580275312066,0.04576955658619248,0.14227984880562872,0.027267399810630984,3.417850626632571,0.03669776675093424,0.00014843750000000002,2.7156030889600515,1.8708420054597774,0.00030904093077731965,8161.885041135465,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,4,23,186.04283216783216,81.25,0.0,0.0,18.75,46723117,5094971,41628146,677619,0.0,0.0,0.0,0.0,skipped
135,22685.865758419037,128,128,128,32768,4.046027898788452,91.16680216789246,3.2644553799182177,0.051619654200138136,0.1383161666453816,0.019673150323575833,3.4190643168985844,0.03602130674165203,0.000148046875,2.10532424133271,0.8342550908203384,0.0003001307665007777,8098.807230126143,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,3,29,187.00392156862745,84.375,0.0,0.0,15.625,47074154,5154509,41919645,682901,0.0,0.0,0.0,0.0,skipped
136,22782.65348815918,128,128,128,32768,4.146614074707031,92.60222840309143,3.248153382912278,0.04226319979929823,0.14392270613461733,0.019571004972779398,3.4183478876948357,0.041779136056692805,0.00014765625,2.2773550767451525,1.1301041812130292,0.0002915788762005094,7902.351028969375,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,4,26,183.93292946776288,78.125,0.0,0.0,21.875,47424706,5211355,42213351,688206,0.0,0.0,0.0,0.0,skipped
137,22878.392832040787,128,128,128,32768,4.098686933517456,91.60280275344849,3.2470673993229866,0.04760289712648951,0.1605335790081881,0.023289483107703613,3.4209169037640095,0.041812184160475566,0.00014726562500000002,1.9260591063648462,0.5635836785431176,0.0002833890904023235,7994.755523296042,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,6,23,186.37654320987653,78.125,0.0,0.0,21.875,47770441,5263263,42507178,693468,0.0,0.0,0.0,0.0,skipped
138,22971.51788163185,128,128,128,32768,3.9432711601257324,89.14277029037476,3.246987823396921,0.044714820085480514,0.13492440804839134,0.019527945200951757,3.414967892691493,0.03852014260524363,0.000146875,1.7969549177214503,0.5052436132761308,0.00027556507743974247,8309.852066819361,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,188.0716553287982,78.125,0.0,0.0,21.875,48112882,5318138,42794744,698585,0.0,0.0,0.0,0.0,skipped
139,23083.595848798752,128,128,128,32768,4.828437089920044,107.19676876068115,3.2522194031625986,0.043122352937320016,0.1334158648387529,0.031196127442206085,3.43025659956038,0.03674766603959037,0.00014648437500000002,1.9002835620194674,1.6803952665879722,0.0002681103418108983,6786.460999648774,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,0,29,173.56055900621118,68.75,0.0,0.0,31.25,48486627,5378983,43107644,704448,0.0,0.0,0.0,0.0,skipped
140,23495.045863628387,128,128,128,32768,4.470993995666504,100.4601354598999,3.2640135642141104,0.04363486890895774,0.12872400355990976,0.01755850626774325,3.434852372854948,0.03400087849808294,0.00014609375,2.5431590089574456,2.4960351911742342,0.0002610282226088121,7329.0190127207225,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,0,27,182.7180944055944,81.25,0.0,0.0,18.75,48832750,5437846,43394904,709844,47.916666666666664,95.83333333333333,4.166666666666667,306.3212389945984,accept (auto)
141,23608.255964517593,128,128,128,32768,4.4389965534210205,103.65682935714722,3.2772983387112617,0.03836524620573227,0.10730251285713166,0.01910768288475452,3.440778825432062,0.0423609403941933,0.000145703125,2.770702952519059,2.126808679991574,0.0002543218920257638,7381.848488876736,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,174.17546583850933,62.5,0.0,0.0,37.5,49206499,5496986,43709513,715634,0.0,0.0,0.0,0.0,skipped
142,23706.708380699158,128,128,128,32768,3.83083176612854,94.58251357078552,3.271956441923976,0.04419200736909463,0.1354536066064611,0.02917005093223679,3.437530154362321,0.04062206028468526,0.00014531250000000002,2.217557780444622,1.7242972700705521,0.00024799435393241557,8553.75594661405,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,4,23,181.9923273657289,87.5,0.0,0.0,12.5,49560515,5556039,44004476,721022,0.0,0.0,0.0,0.0,skipped
143,23817.14631795883,128,128,128,32768,4.141663074493408,106.25433301925659,3.2840342316776514,0.045129497650823164,0.1349663277505897,0.025605860612215304,3.445390811190009,0.04013982497602752,0.000144921875,2.6434680093079805,2.543216911052455,0.00024204844253233158,7911.7976065708945,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,170.78729800826756,62.5,0.0,0.0,37.5,49940200,5618871,44321329,727085,0.0,0.0,0.0,0.0,skipped
144,23917.266279459,128,128,128,32768,4.095381498336792,95.98529839515686,3.284732585772872,0.036895710443678786,0.1469466151902452,0.022269919251201566,3.452147763222456,0.033303142646780075,0.00014453125000000002,2.980057361535728,2.112863212682291,0.00023648682109249483,8001.208193499842,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,3,26,185.18818862935214,84.375,0.0,0.0,15.625,50291126,5676075,44615051,732502,0.0,0.0,0.0,0.0,skipped
145,24015.531842708588,128,128,128,32768,4.084901571273804,94.12996745109558,3.275024449452758,0.04158457480735713,0.15491546218981966,0.021843793500653234,3.435859125107527,0.03573005368640365,0.000144140625,2.376193598844111,1.6321489076013933,0.0002313119807503863,8021.735512658113,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,4,26,180.87424892703862,81.25,0.0,0.0,18.75,50644275,5735966,44908309,737855,0.0,0.0,0.0,0.0,skipped
146,24117.405086040497,128,128,128,32768,4.1817381381988525,97.65191173553467,3.2838661670684814,0.0404118578453948,0.13231684907805175,0.029608320232918577,3.4456698298454285,0.03839576475650786,0.00014375,2.839036543853581,3.0742389982009417,0.00022652623939816682,7835.976074320557,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,1,30,177.55111294311624,71.875,0.0,0.0,28.125,51005880,5798151,45207729,743373,0.0,0.0,0.0,0.0,skipped
147,24476.25522327423,128,128,128,32768,3.8906919956207275,96.4646418094635,3.2790295779705048,0.0401036932123851,0.12073142407462001,0.01689784340217562,3.4377176836133003,0.03959521959093694,0.000143359375,2.5584897315129638,1.9201435681848644,0.0002221317406444564,8422.152161333484,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,176.54116172168827,62.5,0.0,0.0,37.5,51362856,5857969,45504887,748860,52.083333333333336,87.5,12.5,258.30059838294983,accept (auto)
148,24576.770029067993,128,128,128,32768,3.9310145378112793,96.54351997375488,3.2712847143411636,0.03728412222281368,0.10461100848624483,0.021416346023287892,3.4425610434263945,0.04037475206332469,0.00014296875,2.783284677192569,2.4999324795196647,0.00021813045285417782,8335.761591521525,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,177.33910177173465,78.125,0.0,0.0,21.875,51725352,5918836,45806516,754501,0.0,0.0,0.0,0.0,skipped
149,24678.609398841858,128,128,128,32768,3.9472086429595947,97.85311031341553,3.274669239297509,0.03392110382477621,0.10053378151496872,0.022315460702578917,3.4435226004570723,0.037575295100425704,0.00014257812500000002,2.303746144287288,1.8770626403041981,0.00021452416826689595,8301.562689990144,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,4,27,174.5077614379085,78.125,0.0,0.0,21.875,52085533,5976346,46109187,760049,0.0,0.0,0.0,0.0,skipped
150,24770.802689552307,128,128,128,32768,4.0616233348846436,88.08834719657898,3.277501206845045,0.03791078831299168,0.1079359429422766,0.019559969577253443,3.4402364399284124,0.037258287621107236,0.0001421875,2.081240376457572,1.1852980387400398,0.00021131450219404483,8067.710198176381,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,190.5199619771863,87.5,0.0,0.0,12.5,52419739,6030833,46388906,765034,0.0,0.0,0.0,0.0,skipped
151,24865.490738153458,128,128,128,32768,4.167388677597046,90.4782989025116,3.278418919071555,0.04442684570118323,0.10913918860023841,0.019952831843656003,3.447495374828577,0.03605605262116062,0.000141796875,2.1996305072680116,2.347281083955338,0.00020850289229540472,7862.957486099983,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,1,28,181.65022624434388,75.0,0.0,0.0,25.0,52758583,6089583,46669000,770141,0.0,0.0,0.0,0.0,skipped
152,24966.22981786728,128,128,128,32768,4.078319549560547,96.6187481880188,3.2820264901965857,0.03958306486706077,0.10957407183013856,0.02184196254314211,3.4321759920567274,0.03949606304765276,0.00014140625,2.7188009582459927,2.168194660344324,0.00020609059793515142,8034.681834465587,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,0,29,179.38496677740864,71.875,0.0,0.0,28.125,53119209,6150168,46969041,775590,0.0,0.0,0.0,0.0,skipped
153,25067.950839042664,128,128,128,32768,3.9637386798858643,97.71803665161133,3.276749689131975,0.038157067342764625,0.09842630254570395,0.01919858035424778,3.4407453387975693,0.039614485501475324,0.000141015625,3.25255177449435,3.647697398285816,0.00020407869961776786,8266.942562657423,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,1,29,176.48201144726085,65.625,0.0,0.0,34.375,53481272,6207202,47274070,781144,0.0,0.0,0.0,0.0,skipped
154,25438.414424419403,128,128,128,32768,4.032169580459595,100.6601505279541,3.2794938441365957,0.03693319348385783,0.08675355606828816,0.016856381760014125,3.440410081297159,0.037877178460120335,0.00014062500000000002,4.246536823920906,3.6938768831689845,0.00020246809850406848,8126.642331413313,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,0,31,174.83111806098515,75.0,0.0,0.0,25.0,53853544,6271102,47582442,786991,50.0,91.66666666666667,8.333333333333334,265.5705597400665,accept (auto)
155,25544.8495323658,128,128,128,32768,4.3033766746521,97.10406970977783,3.2820421867072582,0.035955623171962485,0.092812032205984,0.020747576647553646,3.4506341330707073,0.035140772622480915,0.000140234375,2.1344494810327888,1.855870887786661,0.00020125951600755566,7614.485664945675,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,178.8179142136249,84.375,0.0,0.0,15.625,54211255,6329341,47881914,792588,0.0,0.0,0.0,0.0,skipped
156,25645.166069984436,128,128,128,32768,3.90146541595459,96.37460255622864,3.285996278747916,0.04299324634824258,0.08651599191944115,0.017140469031515924,3.4623985402286053,0.035935057170835706,0.00013984375,3.1706234579905868,2.695589924768005,0.0002004534934712873,8398.895416578363,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,178.28402366863907,81.25,0.0,0.0,18.75,54563745,6386048,48177697,798067,0.0,0.0,0.0,0.0,skipped
157,25745.74275970459,128,128,128,32768,4.023084878921509,96.51320672035217,3.2683886289596558,0.03759790280921287,0.12157794740051031,0.01783185796416581,3.433851446956396,0.04116857041772855,0.000139453125,3.4196859393268824,3.469065485037928,0.00020005039192540048,8144.993453079793,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,5,23,181.43411175979983,81.25,0.0,0.0,18.75,54923996,6445294,48478702,803570,0.0,0.0,0.0,0.0,skipped
158,25847.269333839417,128,128,128,32768,3.851755380630493,97.63529944419861,3.28877486102283,0.037411319581834704,0.1294327165815048,0.022133834264805537,3.4566389322280884,0.03873125776044639,0.0001390625,3.457367024384439,3.276455867422214,0.0002,8507.289991670294,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,181.0728675525075,81.25,0.0,0.0,18.75,55276583,6499817,48776766,808801,0.0,0.0,0.0,0.0,skipped
159,25951.871975421906,128,128,128,32768,4.077354192733765,100.48440742492676,3.2864857260137796,0.03894980712318142,0.1237848571036011,0.021115291280559265,3.4608650375157595,0.03627431947488869,0.00013867187500000001,1.848862730897963,0.6689231140987647,0.0002,8036.58413056087,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,0,2,30,171.7703422053232,71.875,0.0,0.0,28.125,55653859,6561891,49091968,814392,0.0,0.0,0.0,0.0,skipped
160,26052.175901174545,128,128,128,32768,4.169530153274536,96.07023572921753,3.270049635320902,0.03838069370343251,0.12026713823433965,0.020275454010447953,3.446717431768775,0.039173561293828145,0.00013828125,3.921198579482734,3.8442701700832256,0.0002,7858.919061723462,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,0,29,178.00691056910568,81.25,0.0,0.0,18.75,56019008,6623171,49395837,819598,0.0,0.0,0.0,0.0,skipped
161,26425.589058160782,128,128,128,32768,4.014558792114258,92.99972915649414,3.284791801124811,0.04229274207630535,0.11706132377730682,0.02011376481692564,3.4670789651572704,0.03588938287556354,0.000137890625,2.6168883834034204,2.426035890315684,0.0002,8162.291722907566,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,2,26,182.70633893919793,75.0,0.0,0.0,25.0,56371179,6683395,49687784,824852,52.083333333333336,95.83333333333333,4.166666666666667,276.1043074131012,accept (auto)
162,26525.955129146576,128,128,128,32768,4.008792877197266,96.316077709198,3.2775799706578255,0.0430886159895988,0.12618267920333892,0.02106360219646368,3.455317696556449,0.0386429321771403,0.0001375,4.6022137477993965,4.4135481382302855,0.0002,8174.031685795061,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,5,4,23,178.67725540025413,78.125,0.0,0.0,21.875,56724347,6739279,49985068,830355,0.0,0.0,0.0,0.0,skipped
163,26628.268272399902,128,128,128,32768,3.8941593170166016,98.37430953979492,3.2807307187467813,0.03851580312105452,0.13130146532785147,0.02169893577567798,3.462619287893176,0.041368499592844894,0.00013710937500000002,4.207038565538824,3.627175287582877,0.0002,8414.65315936387,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,2,28,178.58661087866108,68.75,0.0,0.0,31.25,57079983,6794653,50285330,835885,0.0,0.0,0.0,0.0,skipped
164,26733.096143960953,128,128,128,32768,3.913450002670288,100.87288570404053,3.2748768478631973,0.03871003600557694,0.13360636436846107,0.022597926261898382,3.4519093334674835,0.03369182312152759,0.00013671875,4.092245993204415,3.6933129246681458,0.0002,8373.174558929131,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,174.80268880980626,71.875,0.0,0.0,28.125,57450255,6855732,50594523,841711,0.0,0.0,0.0,0.0,skipped
165,26829.17290711403,128,128,128,32768,3.793811559677124,92.24232292175293,3.272746905684471,0.04398170620502076,0.12267202266957611,0.020370133473748126,3.4524717945605516,0.03560732038180966,0.000136328125,4.031053427606821,4.567514595346605,0.0002,8637.223932858898,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,3,27,182.51945181255527,78.125,0.0,0.0,21.875,57795678,6910784,50884894,846993,0.0,0.0,0.0,0.0,skipped
166,26929.537309646606,128,128,128,32768,3.925999164581299,96.39902830123901,3.2584247794002295,0.03852381264667532,0.09721539099700749,0.019486132461093132,3.4426896069198847,0.03371486073506504,0.0001359375,4.629371979273856,3.971316313679816,0.0002,8346.410334372715,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,182.2044769694361,84.375,0.0,0.0,15.625,58149211,6966456,51182755,852518,0.0,0.0,0.0,0.0,skipped
167,27029.296442985535,128,128,128,32768,4.3031511306762695,95.41478729248047,3.260056160390377,0.04363861533970742,0.10104587918613106,0.019038885015645615,3.4305284712463617,0.036516785591740444,0.000135546875,4.1117409858852625,3.344230926698597,0.0002,7614.884768142058,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,180.84615384615384,78.125,0.0,0.0,21.875,58502281,7025115,51477166,857889,0.0,0.0,0.0,0.0,skipped
168,27387.988350391388,128,128,128,32768,3.8703954219818115,96.92215013504028,3.255293197929859,0.042657278836452206,0.10088680958142504,0.016697143692039604,3.4281158596277237,0.03499616550569112,0.00013515625000000002,3.3048637248575687,3.2742463177336614,0.0002,8466.31840609747,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,3,28,180.10158862876253,78.125,0.0,0.0,21.875,58861519,7084183,51777336,863467,47.916666666666664,95.83333333333333,4.166666666666667,257.71337270736694,accept (auto)
169,27499.187655687332,128,128,128,32768,3.848477602005005,102.57286643981934,3.2519960813224316,0.03725140890950927,0.09631118108518422,0.018466935143124367,3.4299235455691814,0.03571271654940728,0.000134765625,2.6481643142178655,2.7034846063403672,0.0002,8514.535717429748,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,2,29,176.9765845781187,75.0,0.0,0.0,25.0,59227888,7146635,52081253,868972,0.0,0.0,0.0,0.0,skipped
170,27605.78433060646,128,128,128,32768,3.9458632469177246,102.60688519477844,3.248023957014084,0.03604208833885162,0.1089478571084328,0.019737880656802046,3.4284635335206985,0.03820711001578569,0.000134375,3.725411145016551,3.0588972415317723,0.0002,8304.39322133032,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,2,27,175.84031936127744,68.75,0.0,0.0,31.25,59596017,7204815,52391202,874457,0.0,0.0,0.0,0.0,skipped
171,27706.939197301865,128,128,128,32768,4.111238479614258,97.0036723613739,3.245660388842225,0.040211741201320136,0.12059975363081321,0.020152646813426562,3.430603777989745,0.03866289427049038,0.000133984375,3.7137164091691375,3.6104504723549313,0.0002,7970.347661047019,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,4,25,176.69465977605512,62.5,0.0,0.0,37.5,59942430,7261373,52681057,879879,0.0,0.0,0.0,0.0,skipped
172,27812.55440378189,128,128,128,32768,4.127286434173584,101.44276666641235,3.242477247491479,0.036942940048795954,0.11389626993332058,0.02005996833270135,3.4197098799049854,0.034975997059687,0.00013359375,5.222808388993144,3.9546703162908035,0.0002,7939.3568928688155,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,1,28,178.06142506142507,71.875,0.0,0.0,28.125,60306187,7320759,52985428,885453,0.0,0.0,0.0,0.0,skipped
173,27919.17774248123,128,128,128,32768,3.890737771987915,102.69236254692078,3.2387501504272223,0.037404371966109566,0.11054075235733762,0.018182873636342176,3.4166399613022804,0.032928449249275946,0.00013320312500000002,5.3396857706829906,3.957413205676371,0.0002,8422.053070736163,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,1,1,30,180.0750923266311,81.25,0.0,0.0,18.75,60670866,7380808,53290058,891125,0.0,0.0,0.0,0.0,skipped
174,28022.514782190323,128,128,128,32768,4.025970697402954,99.27094745635986,3.2463226821273565,0.038847570699706145,0.11865747632691637,0.024441281640446382,3.4124921578913927,0.0366148630173275,0.0001328125,5.395679290406406,4.0508864922760335,0.0002,8139.155116339461,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,3,4,25,178.55090832277145,71.875,0.0,0.0,28.125,61024270,7437550,53586720,896576,0.0,0.0,0.0,0.0,skipped
175,28393.32673716545,128,128,128,32768,4.239637136459351,95.18351936340332,3.233839014545083,0.038242905149857974,0.11772189749171957,0.019412652948924008,3.4010657649487257,0.0374417092342337,0.000132421875,5.835719922557473,4.299030707095679,0.0002,7728.963339387472,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,4,2,26,180.3812202509736,71.875,0.0,0.0,28.125,61371297,7492777,53878520,901905,50.0,100.0,0.0,271.2024166584015,accept (auto)
176,28499.239389181137,128,128,128,32768,4.024245262145996,101.84915399551392,3.2488195169717073,0.038378639905609725,0.11423432151786983,0.021121389797041604,3.4100762456655502,0.03608911460890162,0.00013203125,5.763703576289117,4.60437135331864,0.0002,8142.644860200672,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,32,2,0,30,176.25927387529597,78.125,0.0,0.0,21.875,61742639,7553366,54189273,907770,0.0,0.0,0.0,0.0,skipped
