iter,elapsed_s,optimizer_steps,train_steps_planned,train_steps_actual,train_samples,train_time_s,selfplay_time_s,policy_loss,policy_loss_std,value_loss,value_loss_std,entropy,entropy_std,entropy_coef,avg_grad_norm,grad_norm_std,learning_rate,samples_per_sec,train_recent_pct,buffer_percent,buffer_size,buffer_capacity,adjudication_phase,adjudication_enabled,adjudication_min_plies,adjudication_value_margin,adjudication_persist_plies,adjudication_material_margin,sp_games,sp_white_wins,sp_black_wins,sp_draws,sp_visit_per_move,sp_term_natural_pct,sp_term_adjudicated_pct,sp_term_resign_pct,sp_term_exhausted_pct,eval_requests,eval_cache_hits,eval_cache_misses,eval_batches,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_elapsed_s,arena_decision
117,22069.39877295494,128,128,128,32768,4.296210050582886,115.57723259925842,4.402078099548817,0.06375315034501769,0.18119219748768955,0.020267388139173573,4.558017387986183,0.01899728330389049,0.000155078125,64.78383535146713,9.819294931087772,0.0008200147279742434,7627.187594227201,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,1,62,92.98820501822861,75.0,0.0,0.0,25.0,37730491,3417477,34313014,766511,0.0,0.0,0.0,0.0,skipped
118,22176.77150440216,128,128,128,32768,4.234438896179199,103.09471893310547,4.36781682446599,0.06317428139863766,0.1703222006908618,0.023138834639958104,4.568981219083071,0.017732024828623096,0.0001546875,66.2077841758728,12.40473028925348,0.0008051038018689949,7738.451493435667,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,4,58,99.13098174642329,90.625,0.0,0.0,9.375,38059570,3470137,34589433,772113,0.0,0.0,0.0,0.0,skipped
119,22572.766140937805,128,128,128,32768,4.38395881652832,111.1470034122467,4.351129524409771,0.05319577443959984,0.1859010442858562,0.017886682676464052,4.564257372170687,0.016461048471244848,0.000154296875,64.4599038362503,8.847118617910969,0.0007902830167121948,7474.52277071096,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,1,58,93.79420866489832,79.6875,0.0,0.0,20.3125,38407068,3525664,34881404,778078,50.0,83.33333333333333,16.666666666666668,280.26305079460144,accept (auto)
120,22681.738609075546,128,128,128,32768,4.146623373031616,104.78100657463074,4.395349450409412,0.06270539747287147,0.1988002189900726,0.025801022846492945,4.574458163231611,0.018077152705333985,0.00015390625000000002,62.9817721247673,10.980808315836923,0.0007755569027746268,7902.333308858759,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,4,56,96.8856598380181,87.5,0.0,0.0,12.5,38741400,3577769,35163631,783999,0.0,0.0,0.0,0.0,skipped
121,22801.77385544777,128,128,128,32768,4.412589073181152,115.57045578956604,4.401522845029831,0.05689391085311723,0.19057705672457814,0.022009945084431423,4.594020325690508,0.017228252994434864,0.000153515625,63.707920372486115,9.478651909166437,0.0007609299613889151,7426.025731504765,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,93.85868845219696,84.375,0.0,0.0,15.625,39091467,3633194,35458273,790877,0.0,0.0,0.0,0.0,skipped
122,22926.062167406082,128,128,128,32768,4.269545078277588,119.97448825836182,4.402572959661484,0.05376506007326573,0.19505590584594756,0.020612572077348304,4.6081900261342525,0.016305906757382173,0.000153125,63.035952508449554,9.019544567819057,0.0007464066635736003,7674.822352085156,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,3,55,94.27967985771454,84.375,0.0,0.0,15.625,39439535,3688953,35750582,797728,0.0,0.0,0.0,0.0,skipped
123,23040.950608491898,128,128,128,32768,4.246472358703613,110.5928122997284,4.402913868427277,0.0606446147145215,0.1931332335807383,0.025142887424583878,4.6108888275921345,0.018071458529636625,0.000152734375,59.99997720122337,11.967077494485162,0.0007319914486664833,7716.522617376367,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,4,58,95.9469610744366,84.375,0.0,0.0,15.625,39783919,3747415,36036504,803965,0.0,0.0,0.0,0.0,skipped
124,23157.437582969666,128,128,128,32768,4.2252302169799805,112.21689915657043,4.39115933328867,0.0561746580223075,0.17986253544222564,0.023213884841740827,4.6089349910616875,0.015988563618626283,0.00015234375,63.113615930080414,10.462138087977126,0.0007176887229676515,7755.317063745986,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,3,61,93.64624377570902,84.375,0.0,0.0,15.625,40137845,3803425,36334420,810258,0.0,0.0,0.0,0.0,skipped
125,23270.97630429268,128,128,128,32768,4.066925764083862,109.42935276031494,4.378455474972725,0.04844774740211716,0.1537624002667144,0.01802068522466196,4.606244433671236,0.015204231300571183,0.00015195312500000002,59.406737715005875,8.744439157869067,0.0007035028583926073,8057.191574378663,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,95.67276516905974,79.6875,0.0,0.0,20.3125,40476118,3859292,36616826,816639,0.0,0.0,0.0,0.0,skipped
126,23655.90354204178,128,128,128,32768,4.025665283203125,107.988445520401,4.328300658613443,0.05021586358833775,0.13595898781204596,0.020192927131534873,4.582145977765322,0.018138351812622824,0.0001515625,58.25219303369522,9.092168068628949,0.0006894381911359007,8139.772607703562,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,1,60,99.9881627620222,87.5,0.0,0.0,12.5,40804514,3916144,36888370,823607,50.0,100.0,0.0,272.7093813419342,accept (auto)
127,23783.617956399918,128,128,128,32768,5.323048830032349,116.36551237106323,4.359921298921108,0.06055305116373954,0.13799564051441848,0.01791619959613857,4.573372438549995,0.01631540761362321,0.000151171875,58.97279182076454,9.0096836304852,0.0006754990203456867,6155.870638481606,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,0,60,94.0355341083571,73.4375,0.0,0.0,26.5625,41154277,3972118,37182159,831175,0.0,0.0,0.0,0.0,skipped
128,23906.996269464493,128,128,128,32768,4.132384300231934,119.2042772769928,4.380457878112793,0.0617143453690157,0.1530695867841132,0.02077296502060425,4.582563184201717,0.015660323845700153,0.00015078125,56.57067036628723,11.369844304892124,0.0006616896068096042,7929.562600980957,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,6,1,57,93.95240193918026,70.3125,0.0,0.0,29.6875,41501685,4029008,37472677,838924,0.0,0.0,0.0,0.0,skipped
129,24020.783477306366,128,128,128,32768,4.167792320251465,109.58013987541199,4.383884027600288,0.05677350989512471,0.16640174516942352,0.020873228574564966,4.584638316184282,0.0164733612020812,0.000150390625,56.093385741114616,8.368667390976642,0.0006480141716523793,7862.195973820244,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,2,58,96.00623124855758,82.8125,0.0,0.0,17.1875,41841714,4082921,37758793,846064,0.0,0.0,0.0,0.0,skipped
130,24138.01812529564,128,128,128,32768,4.053389072418213,113.14152240753174,4.375476740300655,0.05869378297723212,0.17143226007465273,0.022743896914107924,4.588350646197796,0.016863933078408923,0.00015000000000000001,53.82683843374252,10.250150756456371,0.0006344768950455545,8084.09935847854,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,1,58,95.98744578863273,81.25,0.0,0.0,18.75,42184501,4138078,38046423,853390,0.0,0.0,0.0,0.0,skipped
131,24261.062920093536,128,128,128,32768,4.094452857971191,118.8967535495758,4.396783173084259,0.05591770223753496,0.15706283587496728,0.022058002030190267,4.611261401325464,0.01706955870592793,0.000149609375,52.83757711574435,11.633987166052883,0.0006210819149297358,8003.022903586831,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,3,59,92.20944515036001,70.3125,0.0,0.0,29.6875,42541263,4194724,38346539,860836,0.0,0.0,0.0,0.0,skipped
132,24377.636679649353,128,128,128,32768,4.077902317047119,112.45476412773132,4.407917995005846,0.059815409778919054,0.12243516271701083,0.015649495378314882,4.619257863610983,0.017381461733875208,0.00014921875,54.68454599380493,8.240501179248035,0.000607833325749748,8035.503906755639,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,95.67611060743427,76.5625,0.0,0.0,23.4375,42886426,4251322,38635104,866783,0.0,0.0,0.0,0.0,skipped
133,24767.45577812195,128,128,128,32768,4.067756414413452,114.32987475395203,4.383015606552362,0.05431224542171561,0.12067108158953488,0.01802858898943344,4.6227736584842205,0.015366998805995555,0.000148828125,51.34331877529621,11.387814636492228,0.0005947351772030831,8055.546267198245,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,94.32075050256869,76.5625,0.0,0.0,23.4375,43232927,4306062,38926865,872795,50.0,100.0,0.0,271.2357966899872,accept (auto)
134,24889.9177134037,128,128,128,32768,4.319690704345703,118.10011076927185,4.415750052779913,0.051030802541429165,0.15315491246292368,0.02053072355529583,4.632793806493282,0.01593747151788013,0.00014843750000000002,50.57403114438057,10.907059535131694,0.0005817914730020326,7585.728294628751,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,5,56,93.1270706190061,78.125,0.0,0.0,21.875,43583357,4361997,39221360,879218,0.0,0.0,0.0,0.0,skipped
135,25011.943423509598,128,128,128,32768,4.081608295440674,117.88657355308533,4.430943671613932,0.05841794361452113,0.1587738881353289,0.020940881673548028,4.637336779385805,0.01589542943715849,0.000148046875,51.5804310888052,11.933070543803371,0.0005690061696498692,8028.207909270279,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,2,60,92.30079382106844,76.5625,0.0,0.0,23.4375,43937673,4419132,39518541,885475,0.0,0.0,0.0,0.0,skipped
136,25122.93065404892,128,128,128,32768,3.9701626300811768,106.97684407234192,4.403403133153915,0.05206025092646867,0.16173828748287633,0.020054650889015334,4.628868520259857,0.015399685871308775,0.00014765625,51.18522238731384,10.770854695336624,0.0005563831752314633,8253.566176791604,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,10,51,94.3760167325122,79.6875,0.0,0.0,20.3125,44272550,4472652,39799898,890898,0.0,0.0,0.0,0.0,skipped
137,25238.40616774559,128,128,128,32768,4.081919193267822,111.35437774658203,4.388973847031593,0.04926578665258812,0.15214713878231123,0.017672380530567248,4.617714334279299,0.01511888370794662,0.00014726562500000002,49.179760068655014,10.516005495874797,0.0005439263482186992,8027.59644385984,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,2,61,94.6458942632171,76.5625,0.0,0.0,23.4375,44618127,4529887,40088240,896666,0.0,0.0,0.0,0.0,skipped
138,25355.700137853622,128,128,128,32768,4.112981796264648,113.13745713233948,4.416695613414049,0.050310755452392,0.1295752382138744,0.016690790505605655,4.623379051685333,0.01438439670030412,0.000146875,50.69467493891716,8.991293606962506,0.0005316394962910542,7966.969372380746,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,93.6209519669637,78.125,0.0,0.0,21.875,44971070,4588577,40382493,902569,0.0,0.0,0.0,0.0,skipped
139,25472.544642210007,128,128,128,32768,4.2354350090026855,112.56700348854065,4.39614536985755,0.049189078507071195,0.1179351459722966,0.01804580138742628,4.615702521055937,0.015677741466208272,0.00014648437500000002,48.2887667119503,9.44809595711323,0.0005195263751717049,7736.631521992319,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,95.12695889166477,76.5625,0.0,0.0,23.4375,45315357,4644535,40670822,908570,0.0,0.0,0.0,0.0,skipped
140,25851.251800060272,128,128,128,32768,4.3924946784973145,122.10253286361694,4.411035276949406,0.05265762901690553,0.13373402622528374,0.021285595082501604,4.630531270056963,0.01604729565081258,0.00014609375,48.24546681344509,10.274160123751377,0.0005075906874795174,7459.997654729096,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,4,59,91.34737711689384,75.0,0.0,0.0,25.0,45677944,4700429,40977515,916326,52.083333333333336,95.83333333333333,4.166666666666667,252.01951098442078,accept (auto)
141,25985.66179585457,128,128,128,32768,4.1374900341033936,124.9024829864502,4.465496130287647,0.053176247396436,0.12965462764259428,0.018723779739572694,4.65409829467535,0.017447736055841604,0.000145703125,47.889252841472626,8.391084087562575,0.0004958360815972633,7919.777384334153,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,89.46659959758551,60.9375,0.0,0.0,39.0625,46044421,4758416,41286005,924529,0.0,0.0,0.0,0.0,skipped
142,26104.23383307457,128,128,128,32768,4.116744756698608,114.41125249862671,4.430163107812405,0.053025626811275726,0.1308658853522502,0.019313454026914464,4.652268901467323,0.016453523641659133,0.00014531250000000002,44.19388494640589,11.127687589181201,0.0004842661505564214,7959.687067477568,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,4,57,96.6337631887456,82.8125,0.0,0.0,17.1875,46383884,4814397,41569487,931886,0.0,0.0,0.0,0.0,skipped
143,26233.022934913635,128,128,128,32768,4.134518623352051,124.6143102645874,4.408979676663876,0.04701141865676064,0.13705693266820163,0.020016565293369277,4.645419351756573,0.01349826630012448,0.000144921875,47.42071948945522,8.375623974154141,0.00047288443093889505,7925.469198499685,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,2,58,92.20397579948141,75.0,0.0,0.0,25.0,46735254,4872751,41862503,939976,0.0,0.0,0.0,0.0,skipped
144,26353.989961624146,128,128,128,32768,4.204172134399414,116.7024519443512,4.406795918941498,0.0510549505609063,0.15737961325794458,0.023961818463752067,4.632832355797291,0.015050565348682063,0.00014453125000000002,44.4667314440012,9.817944967920315,0.0004616944017959832,7794.162311263467,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,3,56,94.2501624431449,85.9375,0.0,0.0,14.0625,47090248,4932852,42157396,947767,0.0,0.0,0.0,0.0,skipped
145,26482.195484638214,128,128,128,32768,4.168764591217041,123.98851180076599,4.439248699694872,0.05544720439659965,0.14567160920705646,0.019718761006895163,4.639542255550623,0.016187713756629314,0.000144140625,43.92050605267286,9.721118038304706,0.00045069948358493993,7860.362292713107,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,1,58,90.41527834213734,62.5,0.0,0.0,37.5,47455784,4991934,42463850,955780,0.0,0.0,0.0,0.0,skipped
146,26604.68445611,128,128,128,32768,4.285271883010864,118.16333818435669,4.4526013918221,0.05670267053277547,0.1450201795087196,0.020922347462449305,4.645827755331993,0.017399146896069275,0.00014375,40.00667190551758,9.8900082165985,0.00043990303712344284,7646.656010301254,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,5,55,92.10450643776824,73.4375,0.0,0.0,26.5625,47811367,5048137,42763230,963549,0.0,0.0,0.0,0.0,skipped
147,26979.272552728653,128,128,128,32768,3.8502488136291504,113.23021960258484,4.40405060723424,0.05625148617730127,0.15322448161896318,0.023260099644529394,4.640146516263485,0.016508750802533997,0.000143359375,41.2148227468133,12.51266800041735,0.0004293083625622905,8510.618816115857,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,5,54,93.52902082410279,81.25,0.0,0.0,18.75,48159475,5105706,43053769,970909,50.0,100.0,0.0,257.3197033405304,accept (auto)
148,27129.30766248703,128,128,128,32768,4.663873672485352,145.29587197303772,4.375270202755928,0.05073127832313784,0.15245788666652516,0.025376672756030456,4.617207944393158,0.014482286755092635,0.00014296875,40.29820956476033,16.99661585289456,0.00041891869837664715,7025.919289648796,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,2,58,95.13219954648527,78.125,0.0,0.0,21.875,48504751,5162183,43342568,978733,0.0,0.0,0.0,0.0,skipped
149,27266.12078022957,128,128,128,32768,4.703745126724243,132.06221318244934,4.410128619521856,0.05395147256911521,0.12862618290819228,0.017601387585658646,4.616914980113506,0.01635153389064847,0.00014257812500000002,40.08968594670296,10.399453837771933,0.0004087372203761347,6966.363847783588,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,1,60,92.6468830059778,68.75,0.0,0.0,31.25,48859898,5222748,43637150,986093,0.0,0.0,0.0,0.0,skipped
150,27388.40700507164,128,128,128,32768,4.452915668487549,117.79019808769226,4.389676216989756,0.055454510976530626,0.12510224379366264,0.014196612542948678,4.610967665910721,0.015365792403635921,0.0001421875,39.57596938312054,8.79008843604804,0.0003987670407340861,7358.77398979123,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,4,58,96.79938924124971,84.375,0.0,0.0,15.625,49197499,5280354,43917145,992658,0.0,0.0,0.0,0.0,skipped
151,27507.131517648697,128,128,128,32768,4.361832618713379,114.31645107269287,4.390567917376757,0.0511512797666161,0.13388369651511312,0.019349865275530814,4.601537588983774,0.016234174725692236,0.000141796875,38.63951241970062,9.548921107327885,0.0003890112070362441,7512.438661542602,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,5,57,94.98905109489051,82.8125,0.0,0.0,17.1875,49541258,5339306,44201952,998659,0.0,0.0,0.0,0.0,skipped
152,27636.87784218788,128,128,128,32768,4.520996809005737,125.18174934387207,4.375206716358662,0.04733637516509824,0.1089650266803801,0.016945326670743877,4.59167955070734,0.01571291858624348,0.00014140625,39.18600172549486,9.62023255108939,0.00037947270134920685,7247.959108205249,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,2,62,91.97462780457118,79.6875,0.0,0.0,20.3125,49901912,5399661,44502251,1005297,0.0,0.0,0.0,0.0,skipped
153,27760.99448108673,128,128,128,32768,4.396979570388794,119.67651915550232,4.339675590395927,0.04705190633189557,0.11321820958983153,0.017433886378051437,4.581760305911303,0.014915831867000209,0.000141015625,37.04654684662819,9.618777710620135,0.0003701544393088997,7452.388503388602,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,5,57,94.4792740309209,84.375,0.0,0.0,15.625,50249835,5459461,44790374,1011710,0.0,0.0,0.0,0.0,skipped
154,28155.26778459549,128,128,128,32768,4.476698637008667,117.89112138748169,4.33003768697381,0.05321593220533761,0.12105220364173874,0.017597826967525407,4.57449621334672,0.016239290775893648,0.00014062500000000002,40.528792925179005,10.615160315880981,0.0003610592692293512,7319.679669546753,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,94.70646656367248,81.25,0.0,0.0,18.75,50601407,5520067,45081340,1017958,50.0,100.0,0.0,271.7046639919281,accept (auto)
155,28283.29384994507,128,128,128,32768,4.503482341766357,117.98941230773926,4.331209570169449,0.04842320184684316,0.10774660154129378,0.018460669017819467,4.565517444163561,0.014708863080724983,0.000140234375,33.563565976917744,11.681285532898425,0.0003521899712320499,7276.147104231283,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,3,60,95.40306928458587,82.8125,0.0,0.0,17.1875,50947885,5578915,45368970,1024458,0.0,0.0,0.0,0.0,skipped
156,28401.540580034256,128,128,128,32768,4.283048152923584,113.92198491096497,4.307430036365986,0.04774280658493233,0.1146098113968037,0.01733170140172119,4.5501150488853455,0.01542302400441388,0.00013984375,34.41753449290991,10.324828651130273,0.00034354925639614386,7650.626103195396,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,4,58,97.0429476648674,90.625,0.0,0.0,9.375,51288017,5638825,45649192,1030715,0.0,0.0,0.0,0.0,skipped
157,28520.622254133224,128,128,128,32768,4.269280433654785,114.76931309700012,4.293353512883186,0.0476200237027886,0.12058755243197083,0.0176899751078938,4.531462129205465,0.014237584516162723,0.000139453125,34.06927740946412,10.870549697297866,0.0003351397659297447,7675.2980998131425,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,4,57,96.21890201528839,85.9375,0.0,0.0,14.0625,51628117,5697540,45930577,1036624,0.0,0.0,0.0,0.0,skipped
158,28643.827440977097,128,128,128,32768,4.500951528549194,118.66349244117737,4.299675635993481,0.04660507651934936,0.11404354637488723,0.018949158898267194,4.521446339786053,0.016363659287685066,0.0001390625,34.01180090755224,8.904652039873707,0.0003269640703625888,7280.238365633369,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,5,2,57,92.63506183553916,84.375,0.0,0.0,15.625,51980089,5758558,46221531,1042873,0.0,0.0,0.0,0.0,skipped
159,28761.266845703125,128,128,128,32768,4.332611083984375,113.06551122665405,4.312095906585455,0.0520608326173309,0.11103457378339954,0.020780312204244124,4.508422054350376,0.015559896593857914,0.00013867187500000001,31.262669069692492,16.94258283344963,0.000319024668760305,7563.10671897782,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,3,58,96.80587544065806,87.5,0.0,0.0,12.5,52317930,5818407,46499523,1048934,0.0,0.0,0.0,0.0,skipped
160,28886.55029606819,128,128,128,32768,4.525000333786011,120.71709823608398,4.313732884824276,0.05343737326521714,0.09244542778469622,0.016138890671259884,4.498357713222504,0.014141110546677734,0.00013828125,35.6557991951704,13.913417776968918,0.00031132398796052287,7241.546427154278,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,93.421007132051,75.0,0.0,0.0,25.0,52671971,5879985,46791986,1055577,0.0,0.0,0.0,0.0,skipped
161,29263.788370847702,128,128,128,32768,4.366636276245117,118.18489527702332,4.311822257936001,0.04314459134809561,0.10168135439744219,0.016069616951003198,4.50565742328763,0.015128678001763044,0.000137890625,30.357402130961418,8.498950058544642,0.00030386438183106236,7504.174363745564,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,7,2,55,92.71628721541155,78.125,0.0,0.0,21.875,53021406,5939862,47081544,1061780,50.0,100.0,0.0,254.48830580711365,accept (auto)
162,29385.85146546364,128,128,128,32768,4.758023262023926,117.25890779495239,4.302459452301264,0.04861806645904614,0.10916975777945481,0.01862177306111582,4.504373300820589,0.013880748130372019,0.0001375,30.741066416725516,15.712477930104104,0.0002966481305504263,6886.8936101126665,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,1,60,95.85883445553749,79.6875,0.0,0.0,20.3125,53362043,5998707,47363336,1068364,0.0,0.0,0.0,0.0,skipped
163,29508.574907541275,128,128,128,32768,4.945356369018555,117.7307403087616,4.281814068555832,0.051368196138851685,0.09176598233170807,0.015276906401369517,4.494318462908268,0.014764371858460619,0.00013710937500000002,31.62598928809166,8.37738678727159,0.0002896774399108186,6626.013891594039,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,3,59,97.4468034351145,87.5,0.0,0.0,12.5,53697893,6058886,47639007,1075153,0.0,0.0,0.0,0.0,skipped
164,29637.325360298157,128,128,128,32768,5.049969911575317,123.65100359916687,4.319796159863472,0.05712224274758908,0.07674657044117339,0.014943765349237314,4.498607512563467,0.014345722573775619,0.00013671875,29.490102134644985,13.01047064940978,0.0002829544406438981,6488.751531942921,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,1,63,94.39779249448124,76.5625,0.0,0.0,23.4375,54047830,6121137,47926693,1082219,0.0,0.0,0.0,0.0,skipped
165,29769.001311302185,128,128,128,32768,5.170643091201782,126.44308948516846,4.333930779248476,0.0561867936569659,0.09202594717498869,0.01864716677730207,4.506309412419796,0.01660070041492121,0.000136328125,32.21376325748861,20.427415061668817,0.0002764811877694795,6337.316156235399,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,4,59,93.7966903073286,85.9375,0.0,0.0,14.0625,54404879,6184191,48220688,1089421,0.0,0.0,0.0,0.0,skipped
166,29923.583327054977,128,128,128,32768,6.151412010192871,148.35031533241272,4.314820785075426,0.055290825204124254,0.09739120546146296,0.015894559147010615,4.502352863550186,0.017046749961624943,0.0001359375,28.47543395496905,13.432320135833615,0.0002702596599673739,5326.907049260158,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,1,4,59,94.20382307179374,84.375,0.0,0.0,15.625,54754072,6244161,48509911,1097729,0.0,0.0,0.0,0.0,skipped
167,30083.97657084465,128,128,128,32768,5.972630262374878,154.35011053085327,4.290037479251623,0.046165451447406296,0.1108309924020432,0.019056631722932604,4.48953665420413,0.014723685090772664,0.000135546875,29.146049605682492,16.547427284713727,0.00026429175897256605,5486.36003913133,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,3,59,95.64188576609247,84.375,0.0,0.0,15.625,55100558,6306369,48794189,1106226,0.0,0.0,0.0,0.0,skipped
168,30569.75759959221,128,128,128,32768,6.120239734649658,153.14488530158997,4.291712056845427,0.05153306495647624,0.100378189352341,0.015359237969833432,4.480489075183868,0.016086787337730626,0.00013515625000000002,26.10280292481184,11.883649147589882,0.000258579308993911,5354.038635853493,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,4,1,59,95.54487325873487,84.375,0.0,0.0,15.625,55446012,6364895,49081117,1114616,50.0,100.0,0.0,326.2435019016266,accept (auto)
169,30728.65478515625,128,128,128,32768,6.159072637557983,145.57816314697266,4.270849581807852,0.050028008340561876,0.0832278840825893,0.01358844463835118,4.469992466270924,0.015060047211721213,0.000134765625,25.65252808481455,9.718521326877932,0.00025312405615652764,5320.281465781221,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,2,59,96.72078836227124,87.5,0.0,0.0,12.5,55783104,6426385,49356719,1122678,0.0,0.0,0.0,0.0,skipped
170,30893.315559387207,128,128,128,32768,5.904984474182129,158.6913616657257,4.272524561733007,0.050605546830576935,0.07985981210367754,0.013053295014640328,4.46707920730114,0.01419533452795241,0.000134375,25.257931262254715,10.138211745635573,0.0002479276679680606,5549.21018730342,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,1,61,95.17004048582996,92.1875,0.0,0.0,7.8125,56131500,6487413,49644087,1131436,0.0,0.0,0.0,0.0,skipped
171,31063.0417842865,128,128,128,32768,5.591922998428345,164.0784993171692,4.294363431632519,0.049411487412820206,0.08783705538371578,0.01606118677875937,4.468186531215906,0.014353252188037978,0.000133984375,25.149747729301453,9.160288473523229,0.00024299173280897338,5859.880404148933,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,2,4,58,92.89638554216867,75.0,0.0,0.0,25.0,56481752,6547253,49934499,1140370,0.0,0.0,0.0,0.0,skipped
172,31223.373964309692,128,128,128,32768,5.9051833152771,154.34370398521423,4.306185204535723,0.04992213303860158,0.09982862375909463,0.01838383404450619,4.469008073210716,0.015812860445360795,0.00013359375,24.908303840085864,14.826143142530487,0.0002383177594470274,5549.023332641854,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,5,56,94.49590798495908,81.25,0.0,0.0,18.75,56832144,6608859,50223285,1149020,0.0,0.0,0.0,0.0,skipped
173,31389.93967318535,128,128,128,32768,6.385725498199463,160.1248757839203,4.3247503116726875,0.05667462553272014,0.09554099696106277,0.015442183701025042,4.478085093200207,0.018681623422790082,0.00013320312500000002,24.213216794654727,10.873657300639973,0.00023390717657609716,5131.445128551072,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,1,60,92.95730385782402,79.6875,0.0,0.0,20.3125,57183914,6670135,50513779,1157768,0.0,0.0,0.0,0.0,skipped
174,31555.350148439407,128,128,128,32768,6.826596975326538,158.5056803226471,4.290067009627819,0.048156170087734644,0.07248752482701093,0.014784976109491506,4.473594062030315,0.01405468098003845,0.0001328125,24.097836547531188,8.229212652820022,0.0002297613323794608,4800.049002223776,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,3,0,61,95.45389113810167,87.5,0.0,0.0,12.5,57532404,6731609,50800795,1166486,0.0,0.0,0.0,0.0,skipped
175,32059.684319734573,128,128,128,32768,6.134100675582886,157.26983165740967,4.273750487715006,0.04725149651966413,0.05927496327785775,0.011532661261973635,4.464745473116636,0.015604528542797765,0.000132421875,21.995529948733747,8.128689682625598,0.00022588149411770177,5341.940364695149,75.0,100.0,50000,50000,steady,1,100,0.85,6,3.0,64,0,2,62,93.73235743937077,84.375,0.0,0.0,15.625,57886522,6795298,51091224,1175223,50.0,100.0,0.0,340.6801426410675,accept (auto)
