iter,elapsed_s,next_ar,train_batch_size,optimizer_steps,learning_rate,policy_loss,value_loss,batches_per_sec,samples_per_sec,train_time_s,train_steps_planned,train_steps_actual,train_samples,samples_ratio,avg_grad_norm,avg_entropy,entropy_coef,lr_sched_drift_pct,train_recent_pct,lr_sched_t,lr_sched_total,sp_games,sp_white_wins,sp_white_win_pct,sp_draws,sp_draws_true,sp_draws_cap,sp_draw_pct,sp_draw_true_pct,sp_draw_cap_pct,sp_black_wins,sp_black_win_pct,sp_decisive_pct,sp_gpm,sp_mps_k,sp_avg_len,sp_new_moves,sp_white_starts,sp_black_starts,sp_white_start_pct,sp_black_start_pct,sp_color_bias_black_pct,sp_color_bias_target_pct,sp_terminal_eval_mean,sp_terminal_eval_abs_mean,sp_tempo_bonus_avg,sp_sims_avg,sp_unique_positions_avg,sp_unique_ratio_pct,sp_halfmove_avg,sp_halfmove_max,sp_threefold_pct,sp_threefold_games,sp_threefold_draws,sp_loop_games,sp_loop_alerts,sp_loop_pct,sp_loop_flag_games,sp_loop_flag_pct,sp_loop_unique_ratio_pct,sp_loop_bias_avg,sp_value_trend_hit_pct,sp_loss_eval_mean,sp_loss_eval_p05,sp_loss_eval_p25,resign_status,resign_threshold,resign_min_plies,resign_cooldown_iters,replay_reset,sp_adjudicate_margin,sp_adjudicate_min_plies,sp_term_natural,sp_term_exhausted,sp_term_resign,sp_term_threefold,sp_term_fifty,sp_term_adjudicated,sp_term_loop,sp_term_natural_pct,sp_term_exhausted_pct,sp_term_resign_pct,sp_term_threefold_pct,sp_term_fifty_pct,sp_term_adjudicated_pct,sp_term_loop_pct,sp_adjudicated_games,sp_adjudicated_white,sp_adjudicated_black,sp_adjudicated_draw,sp_adjudicated_pct,sp_adjudicated_white_pct,sp_adjudicated_black_pct,sp_adjudicated_draw_pct,sp_adjudicated_balance_mean,sp_adjudicated_balance_abs_mean,sp_adjudicated_balance_total,sp_adjudicated_balance_abs_total,selfplay_time,buffer_size,buffer_capacity,buffer_percent,eval_requests_total,eval_cache_hits_total,eval_requests_delta,eval_cache_hits_delta,eval_hit_rate,eval_hit_rate_delta,eval_batches_total,eval_batches_delta,eval_positions_total,eval_positions_delta,eval_batch_size_max,eval_batch_cap,eval_coalesce_ms,eval_avg_batch,arena_ran,arena_time_s,arena_w,arena_d,arena_l,arena_n,arena_p,arena_score_pct,arena_draw_pct,arena_decisive_pct,arena_decisive_games,arena_margin_target,arena_term_resign,arena_term_natural,arena_term_exhausted,arena_term_threefold,arena_term_fifty,arena_term_adjudicated,arena_term_loop,arena_term_natural_pct,arena_term_adjudicated_pct,arena_term_loop_pct,arena_natural_gate_blocked,arena_lb,arena_ub,arena_elo,arena_se_elo,arena_decision,arena_round,arena_age_iter,arena_expected_games,arena_actual_games,arena_gate_z,arena_gate_w,arena_gate_d,arena_gate_l,arena_gate_games,arena_gate_min_games,arena_gate_min_decisive,arena_gate_force_decisive,arena_gate_draw_weight,arena_gate_baseline_p,arena_gate_baseline_margin,arena_gate_started_iter,arena_notes,gate_rounds,gpu_peak_alloc_gb,gpu_peak_reserved_gb,gpu_allocated_gb,gpu_reserved_gb,gpu_total_gb,rss_gb,ram_used_gb,ram_total_gb,ram_pct,cpu_sys_pct,cpu_proc_pct,load1
278,45213.16737031937,4,288,36,0.0005591534724283031,7.313796043395996,0.633820116519928,39.65387676895696,11420.316509459604,0.907855749130249,36,36,10368,1.0226869204971394,8.686075541708204,7.902566923035516,0.0002,-40.0,45.0,10102,27648,72,24,33.333333333333336,24,5,19,33.333333333333336,6.944444444444445,26.38888888888889,24,33.333333333333336,66.66666666666667,47.92108700491876,0.11245925464256167,140.80555555555554,10138,40,32,55.55555555555556,44.44444444444444,50.0,58.333333333333336,-0.03985908296373156,0.08140802383422852,3.1281281281281254e-05,109.5,139.73611111111111,98.46433039264801,14.048330933158567,99,0.0,0,0,32,145,44.44444444444444,22,30.555555555555557,95.33161794065953,0.0,0.0,-0.043653566390275955,-0.16937255859375,-0.0983123779296875,enabled,-0.12,24,0,0,3.1041666666666665,101,5,19,2,0,0,31,15,6.944444444444445,26.38888888888889,2.7777777777777777,0.0,0.0,43.05555555555556,20.833333333333332,31,17,14,0,43.05555555555556,54.83870967741935,45.16129032258065,0.0,0.03225806451612903,9.064516129032258,1.0,281.0,90.14820551872253,50000,50000,100.0,291277047,2736573,1081136,17986,0.9395086321374303,1.6636204880792056,1028765,3756,288540474,1063150,384,384,22,283.0537806176784,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,2.0,64.0,0.0,0.95,38.0,0.0,26.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,276.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,5.116580963134766,5.548072814941406,15.536491394042969,35.7,0.0,0.0,1.18017578125
279,45302.33521270752,3,288,36,0.0005534218758459538,7.302717685699463,0.6781864166259766,38.955780870265166,11219.264890636368,0.9241247177124023,36,36,10368,1.0315391503333002,8.775434149636162,7.860879288779365,0.0002,-40.0,45.0,10138,27648,72,33,45.833333333333336,17,2,15,23.61111111111111,2.7777777777777777,20.833333333333332,22,30.555555555555557,76.38888888888889,49.04387637265029,0.11410648181053426,139.59722222222223,10051,41,31,56.94444444444444,43.05555555555556,58.333333333333336,60.416666666666664,-0.051739255587259926,0.07986872726016575,0.002721471471471471,101.25,139.63888888888889,99.22169428122135,11.163042244077621,99,0.0,0,0,29,68,40.27777777777778,18,25.0,97.34145890962195,0.0,0.0,-0.04901483654975891,-0.17507323622703552,-0.1148681640625,enabled,-0.12,24,0,0,3.09375,101,2,15,4,0,0,37,14,2.7777777777777777,20.833333333333332,5.555555555555555,0.0,0.0,51.388888888888886,19.444444444444443,37,22,15,0,51.388888888888886,59.45945945945946,40.54054054054054,0.0,3.4054054054054053,9.783783783783784,126.0,362.0,88.08439135551453,50000,50000,100.0,292288759,2745162,1011712,8589,0.9391952018243712,0.8489570154352226,1032304,3539,289543597,1003123,384,384,22,283.44814919468774,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,3.0,64.0,0.0,0.95,38.0,0.0,26.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,276.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,5.173267364501953,5.436237335205078,15.536491394042969,35.0,0.0,0.0,1.25732421875
280,45393.42010807991,2,288,36,0.0005477163319168744,7.259294509887695,0.6827673316001892,39.0128901871803,11235.712373907925,0.9227719306945801,36,36,10368,1.0022232962783955,8.432458453708225,7.820161660512288,0.0002,-40.0,45.0,10174,27648,72,26,36.111111111111114,23,1,22,31.944444444444443,1.3888888888888888,30.555555555555557,23,31.944444444444443,68.05555555555556,47.99657718908011,0.11493624792153558,143.68055555555554,10345,28,44,38.888888888888886,61.111111111111114,60.416666666666664,33.33333333333333,-0.07071410285101996,0.08300489849514431,0.0016266266266266268,100.02777777777777,143.70833333333334,99.23836366796152,9.132679848719409,99,0.0,0,0,23,69,31.944444444444443,16,22.22222222222222,96.88681435817576,0.0,0.0,-0.0657251700758934,-0.18569335341453552,-0.10491943359375,enabled,-0.120849609375,24,0,0,3.0833333333333335,101,1,22,0,0,0,40,9,1.3888888888888888,30.555555555555557,0.0,0.0,0.0,55.55555555555556,12.5,40,19,21,0,55.55555555555556,47.5,52.5,0.0,-0.775,9.675,-31.0,387.0,90.00641822814941,50000,50000,100.0,293322638,2753456,1033879,8294,0.93871240855266,0.8022215365627893,1036013,3709,290569182,1025585,384,384,22,276.5125370719871,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,4.0,64.0,0.0,0.95,38.0,0.0,26.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,276.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,4.914436340332031,5.379768371582031,15.536491394042969,34.6,50.0,0.0,1.2138671875
281,45482.20484662056,1,288,36,0.0005420390402368592,7.266088008880615,0.7166365385055542,39.3327442775453,11327.830351933047,0.9152679443359375,36,36,10368,1.0175679654529395,8.674911472532484,7.782520784272088,0.0002,-40.0,45.0,10210,27648,72,39,54.166666666666664,14,0,14,19.444444444444443,0.0,19.444444444444443,19,26.38888888888889,80.55555555555556,49.25247162179794,0.11616514660983777,141.51388888888889,10189,40,32,55.55555555555556,44.44444444444444,33.33333333333333,58.333333333333336,-0.04957008361816406,0.07140000661214192,0.004191691691691691,98.58333333333333,141.59722222222223,99.26485304647227,5.866020593540233,99,0.0,0,0,17,65,23.61111111111111,13,18.055555555555557,96.13492177726086,0.0,0.0,-0.051354702562093735,-0.14900512993335724,-0.1029510498046875,enabled,-0.12200927734375,24,0,0,3.0729166666666665,101,0,14,6,0,0,43,9,0.0,19.444444444444443,8.333333333333334,0.0,0.0,59.72222222222222,12.5,43,28,15,0,59.72222222222222,65.11627906976744,34.883720930232556,0.0,1.7674418604651163,9.720930232558139,76.0,418.0,87.71133422851562,50000,50000,100.0,294312212,2761183,989574,7727,0.9381815933618141,0.7808410487745232,1039513,3500,291551029,981847,384,384,22,280.5277142857143,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,5.0,64.0,0.0,0.95,38.0,0.0,26.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,276.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,4.924888610839844,5.309165954589844,15.536491394042969,34.2,100.0,0.0,1.076171875
282,45952.07878398895,6,288,37,0.0005362357881139837,7.219851970672607,0.7204570770263672,39.28720378762985,11314.714690837396,0.9417824745178223,37,37,10656,1.0238278247501922,8.474558456523999,7.741212664423762,0.0002,-38.333333333333336,45.0,10247,27648,72,37,51.388888888888886,17,0,17,23.61111111111111,0.0,23.61111111111111,18,25.0,76.38888888888889,48.159794445413624,0.11602943069163542,144.55555555555554,10408,39,33,54.166666666666664,45.833333333333336,58.333333333333336,56.25,-0.04509789413876004,0.06597973240746392,0.0020020020020020024,101.11111111111111,144.06944444444446,98.94425454354761,7.389143087098915,99,0.0,0,0,28,106,38.888888888888886,23,31.944444444444443,96.84095790580068,0.0,0.0,-0.050528109073638916,-0.13786621391773224,-0.09344482421875,enabled,-0.12445068359375,24,0,0,3.0625,101,0,17,1,0,0,42,12,0.0,23.61111111111111,1.3888888888888888,0.0,0.0,58.333333333333336,16.666666666666668,42,28,14,0,58.333333333333336,66.66666666666667,33.333333333333336,0.0,3.0238095238095237,9.214285714285714,127.0,387.0,89.7013795375824,50000,50000,100.0,295336730,2772526,1024518,11343,0.9387677584159614,1.1071547791254033,1043106,3593,292564204,1013175,384,384,22,281.98580573337046,1,378.17035388946533,26,0,38,64,0.40625,40.625,0.0,100.0,64,0.504,0.0,0.0,0.0,0.0,0.0,36.0,28.0,100.0,56.25,43.75,0.0,0.347928039206146,0.464571960793854,-65.92409945839687,44.21359383671981,reject,0.0,0.0,64.0,64.0,0.95,26.0,0.0,38.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,282.0,loop-loss,0,0.9268689155578613,1.05078125,0.47641992568969727,1.05078125,7.6014404296875,10.968475341796875,2.887737274169922,15.536491394042969,18.6,0.0,0.0,0.96337890625
283,46042.36022615433,5,288,36,0.0005306224923181352,7.665618896484375,0.759262204170227,38.64142043452325,11128.729085142695,0.9316427707672119,36,36,10368,1.0116108888672066,9.769011153115166,8.136451880137125,0.0002,-40.0,45.0,10283,27648,72,25,34.72222222222222,19,2,17,26.38888888888889,2.7777777777777777,23.61111111111111,28,38.888888888888886,73.61111111111111,48.42839576895804,0.11489412690649327,142.34722222222223,10249,37,35,51.388888888888886,48.611111111111114,56.25,50.0,-0.053212481240431465,0.06987269967794418,0.0011574074074074076,103.77777777777777,142.26388888888889,99.17860366082611,9.944107530028925,99,0.0,0,0,22,75,30.555555555555557,14,19.444444444444443,96.23133515045434,0.0,0.0,-0.04680093377828598,-0.19289550185203552,-0.0731201171875,enabled,-0.1229248046875,24,0,0,3.0520833333333335,101,2,17,1,0,0,40,12,2.7777777777777777,23.61111111111111,1.3888888888888888,0.0,0.0,55.55555555555556,16.666666666666668,40,19,21,0,55.55555555555556,47.5,52.5,0.0,0.025,9.325,1.0,373.0,89.20386338233948,50000,50000,100.0,296362361,2781942,1025631,9416,0.9386961254502896,0.9180689741242221,1046780,3674,293580419,1016215,384,384,22,276.59635274904736,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,1.0,64.0,0.0,0.95,26.0,0.0,38.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,282.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,4.7142181396484375,5.392421722412109,15.536491394042969,34.7,0.0,0.0,1.05712890625
284,46135.17751741409,4,288,37,0.0005248895998743548,7.6173858642578125,0.7607893943786621,39.324934648174555,11325.581178674272,0.9408788681030273,37,37,10656,1.0208852270549913,9.582317094545107,8.113963823060732,0.0002,-38.333333333333336,45.0,10320,27648,72,24,33.333333333333336,17,1,16,23.61111111111111,1.3888888888888888,22.22222222222222,31,43.05555555555556,76.38888888888889,47.1023460865464,0.11380886306744704,144.97222222222223,10438,39,33,54.166666666666664,45.833333333333336,50.0,56.25,-0.041453017128838435,0.07176205846998426,-0.0013138138138138137,107.25,144.45833333333334,98.89601674562313,8.86637495544792,99,0.0,0,0,31,108,43.05555555555556,22,30.555555555555557,96.66443760542222,0.0,0.0,-0.03432835638523102,-0.14364013075828552,-0.074554443359375,enabled,-0.12469482421875,24,0,0,3.0416666666666665,100,1,16,2,0,0,40,13,1.3888888888888888,22.22222222222222,2.7777777777777777,0.0,0.0,55.55555555555556,18.055555555555557,40,18,22,0,55.55555555555556,45.0,55.0,0.0,-0.75,8.05,-30.0,322.0,91.715176820755,50000,50000,100.0,297452880,2795759,1090519,13817,0.9398997918594704,1.2670113954915045,1050541,3761,294657121,1076702,384,384,22,286.28077638925816,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,2.0,64.0,0.0,0.95,26.0,0.0,38.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,282.0,,0,0.8598670959472656,1.05078125,0.656339168548584,1.05078125,7.6014404296875,5.2504425048828125,5.412250518798828,15.536491394042969,34.8,0.0,0.0,1.20751953125
285,46222.49921655655,3,288,36,0.0005193491973204327,7.557216167449951,0.7948561906814575,39.49984304172579,11375.954796017028,0.9113960266113281,36,36,10368,1.0433732514843514,9.837834808561537,8.085480954911974,0.0002,-40.0,45.0,10356,27648,72,31,43.05555555555556,14,2,12,19.444444444444443,2.7777777777777777,16.666666666666668,27,37.5,80.55555555555556,50.07937703325762,0.11519415962487986,138.01388888888889,9937,38,34,52.77777777777778,47.22222222222222,56.25,50.0,-0.044403468569119774,0.06594147119257185,0.008633633633633635,104.77777777777777,137.80555555555554,99.04616063366026,8.569957466405647,99,0.0,0,0,25,86,34.72222222222222,14,19.444444444444443,95.64535535853675,0.0,0.0,-0.054297544062137604,-0.17030639946460724,-0.1142730712890625,enabled,-0.12481689453125,24,0,0,3.03125,100,2,12,3,0,0,43,12,2.7777777777777777,16.666666666666668,4.166666666666667,0.0,0.0,59.72222222222222,16.666666666666668,43,23,20,0,59.72222222222222,53.48837209302326,46.51162790697674,0.0,-0.5116279069767442,10.418604651162791,-22.0,448.0,86.26305389404297,50000,50000,100.0,298433477,2805875,980597,10116,0.9402011557838734,1.031616454058089,1054118,3577,295627602,970481,384,384,22,271.3114341627062,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,3.0,64.0,0.0,0.95,26.0,0.0,38.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,282.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,4.794223785400391,5.304962158203125,15.536491394042969,34.1,0.0,0.0,1.375
286,46312.46532225609,2,288,36,0.0005138479830859553,7.52529764175415,0.7388798594474792,39.58634398433901,11400.867067489637,0.9094045162200928,36,36,10368,1.018767809767122,9.590624862247044,8.05573190583123,0.0002,-40.0,45.0,10392,27648,72,23,31.944444444444443,23,2,21,31.944444444444443,2.7777777777777777,29.166666666666668,26,36.111111111111114,68.05555555555556,48.59299782671,0.1144747543709323,141.34722222222223,10177,37,35,51.388888888888886,48.611111111111114,50.0,50.0,-0.049937685330708824,0.06867780950334337,0.0045670670670670665,102.94444444444444,141.30555555555554,99.25021195669785,7.988397436215645,99,0.0,0,0,24,74,33.333333333333336,15,20.833333333333332,96.80370195590824,0.0,0.0,-0.04328173026442528,-0.14643554389476776,-0.10198974609375,enabled,-0.126708984375,24,0,0,3.0208333333333335,100,2,21,4,0,0,36,9,2.7777777777777777,29.166666666666668,5.555555555555555,0.0,0.0,50.0,12.5,36,16,20,0,50.0,44.44444444444444,55.55555555555556,0.0,-1.2222222222222223,9.88888888888889,-44.0,356.0,88.90169763565063,50000,50000,100.0,299456745,2815761,1023268,9886,0.9402897236460644,0.9661203125671867,1057718,3600,296640984,1013382,384,384,22,281.495,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,4.0,64.0,0.0,0.95,26.0,0.0,38.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,282.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,4.901157379150391,5.454624176025391,15.536491394042969,35.1,0.0,0.0,1.20361328125
287,46402.993856191635,1,288,36,0.00050838807799373,7.4579644203186035,0.7499264478683472,39.4701269098561,11367.396550038557,0.9120821952819824,36,36,10368,1.0073843762145356,9.286332580778334,8.022013823191324,0.0002,-40.0,45.0,10428,27648,72,29,40.27777777777778,19,2,17,26.38888888888889,2.7777777777777777,23.61111111111111,24,33.333333333333336,73.61111111111111,48.29509431430856,0.11505859043584807,142.94444444444446,10292,24,48,33.333333333333336,66.66666666666667,50.0,25.000000000000007,-0.05848316020435757,0.07974988553259107,0.005599349349349349,103.83333333333333,142.95833333333334,99.31090749828154,7.4472468157813,99,0.0,0,0,25,70,34.72222222222222,15,20.833333333333332,97.20644995148284,0.0,0.0,-0.05424179136753082,-0.14348144829273224,-0.09930419921875,enabled,-0.126708984375,24,0,0,3.0104166666666665,100,2,17,1,0,0,47,5,2.7777777777777777,23.61111111111111,1.3888888888888888,0.0,0.0,65.27777777777777,6.944444444444445,47,27,20,0,65.27777777777777,57.4468085106383,42.5531914893617,0.0,1.0851063829787233,9.46808510638298,51.0,445.0,89.4500789642334,50000,50000,100.0,300471259,2823675,1014514,7914,0.9397487830940928,0.7800779486532468,1061329,3611,297647584,1006600,384,384,22,278.759346441429,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,0.0,5.0,64.0,0.0,0.95,26.0,0.0,38.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,282.0,,0,0.8598651885986328,1.05078125,0.656339168548584,1.05078125,7.6014404296875,4.979072570800781,5.262340545654297,15.536491394042969,33.9,100.0,0.0,1.0625
288,46881.107589006424,6,288,36,0.0005029715869411042,7.444777488708496,0.7441443204879761,38.17317397816978,10993.874105712895,0.943070650100708,36,36,10368,1.0131926121372032,9.252994139989218,7.988419757948981,0.0002,-40.0,45.0,10464,27648,72,37,51.388888888888886,13,3,10,18.055555555555557,4.166666666666667,13.88888888888889,22,30.555555555555557,81.94444444444444,48.047613406267594,0.11381278425609638,142.125,10233,40,32,55.55555555555556,44.44444444444444,30.0,58.333333333333336,-0.032970832453833684,0.07136081986957127,0.0005005005005005006,107.25,141.98611111111111,99.07279452522236,11.783026869840302,99,0.0,0,0,27,81,37.5,13,18.055555555555557,95.63808439316782,0.0,0.0,-0.03921680152416229,-0.14871825277805328,-0.09332275390625,enabled,-0.1273193359375,24,0,0,3.0,100,3,10,0,0,0,51,8,4.166666666666667,13.88888888888889,0.0,0.0,0.0,70.83333333333333,11.11111111111111,51,34,17,0,70.83333333333333,66.66666666666667,33.333333333333336,0.0,3.196078431372549,9.03921568627451,163.0,461.0,89.910813331604,50000,50000,100.0,301515257,2833728,1043998,10053,0.9398290581361858,0.9629328791817608,1065038,3709,298681529,1033945,384,384,22,278.76651388514426,1,386.2947528362274,31,0,33,64,0.484375,48.4375,0.0,100.0,64,0.504,0.0,0.0,0.0,0.0,0.0,47.0,17.0,100.0,73.4375,26.5625,0.0,0.42502899878072853,0.5437210012192715,-10.86089841744591,43.4506695198058,undecided,1.0,0.0,64.0,64.0,0.95,31.0,0.0,33.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,288.0,loop-loss,1,0.9268689155578613,1.05078125,0.7463197708129883,1.05078125,7.6014404296875,9.691387176513672,5.636814117431641,15.536491394042969,36.3,0.0,0.0,0.935546875
289,46970.93056631088,5,288,36,0.000497600598088486,7.402322769165039,0.7278845906257629,39.19268261092225,11287.492591945607,0.9185388088226318,36,36,10368,1.006113537117904,8.970713138580322,7.956395241949293,0.0002,-40.0,45.0,10500,27648,72,31,43.05555555555556,19,4,15,26.38888888888889,5.555555555555555,20.833333333333332,22,30.555555555555557,73.61111111111111,48.681599910732366,0.11612589978705949,143.125,10305,46,26,63.888888888888886,36.111111111111114,58.333333333333336,70.83333333333333,-0.04295961062113444,0.06750045882331,0.0028778778778778776,101.52777777777777,142.61111111111111,98.90367428717401,9.237989890995069,99,0.0,0,0,28,105,38.888888888888886,17,23.61111111111111,95.8685915930825,0.0,0.0,-0.039500974118709564,-0.15932616591453552,-0.09173583984375,enabled,-0.1278076171875,24,0,0,2.9895833333333335,100,4,15,0,0,0,47,6,5.555555555555555,20.833333333333332,0.0,0.0,0.0,65.27777777777777,8.333333333333334,47,28,19,0,65.27777777777777,59.57446808510638,40.42553191489362,0.0,2.574468085106383,9.170212765957446,121.0,431.0,88.73989367485046,50000,50000,100.0,302552315,2846441,1037058,12713,0.9408095257839955,1.2258716484516776,1068847,3809,299705874,1024345,384,384,22,268.92754003675503,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,1.0,64.0,0.0,0.95,31.0,0.0,33.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,288.0,,1,0.9498457908630371,1.05078125,0.7463197708129883,1.05078125,7.6014404296875,4.9506683349609375,5.318546295166016,15.536491394042969,34.2,0.0,0.0,1.1376953125
290,47061.09204387665,4,288,36,0.0004922771820543197,7.347458839416504,0.7378249764442444,39.63081322789609,11413.674209634075,0.9083840847015381,36,36,10368,1.024505928853755,9.098062011930677,7.922032329771254,0.0002,-40.0,45.0,10536,27648,72,31,43.05555555555556,12,3,9,16.666666666666668,4.166666666666667,12.5,29,40.27777777777778,83.33333333333333,48.49198766312892,0.1135969710997372,140.55555555555554,10120,34,38,47.22222222222222,52.77777777777778,70.0,50.0,-0.03290361828274197,0.075032287173801,0.004035285285285285,108.61111111111111,139.875,98.71830635810332,12.474876687875218,99,0.0,0,0,34,121,47.22222222222222,23,31.944444444444443,96.30872209213102,0.0,0.0,-0.03372275084257126,-0.17299804091453552,-0.077484130859375,enabled,-0.1285400390625,24,0,0,2.9791666666666665,100,3,9,1,0,0,46,13,4.166666666666667,12.5,1.3888888888888888,0.0,0.0,63.888888888888886,18.055555555555557,46,25,21,0,63.888888888888886,54.34782608695652,45.65217391304348,0.0,0.2391304347826087,8.195652173913043,11.0,377.0,89.08688235282898,50000,50000,100.0,303609330,2862493,1057015,16052,0.9428211577028941,1.5186161028935257,1072520,3673,300746837,1040963,384,384,22,283.4094745439695,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,2.0,64.0,0.0,0.95,31.0,0.0,33.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,288.0,,1,0.9498457908630371,1.05078125,0.7463197708129883,1.05078125,7.6014404296875,5.105304718017578,5.320377349853516,15.536491394042969,34.2,0.0,0.0,1.24072265625
291,47151.12709212303,3,288,36,0.0004870033911168225,7.3364410400390625,0.7491057515144348,39.08171561535057,11255.534097220963,0.9211468696594238,36,36,10368,1.0166699352814277,9.008138762580025,7.888632535934448,0.0002,-40.0,45.0,10572,27648,72,30,41.666666666666664,14,3,11,19.444444444444443,4.166666666666667,15.277777777777779,28,38.888888888888886,80.55555555555556,48.56893692144706,0.11465417100113823,141.63888888888889,10198,40,32,55.55555555555556,44.44444444444444,50.0,58.333333333333336,-0.0329186651441786,0.06363036897447374,0.0039101601601601605,103.83333333333333,141.23611111111111,98.91220040856028,9.028663085635753,99,0.0,0,0,27,98,37.5,16,22.22222222222222,95.62972596863067,0.0,0.0,-0.03331863507628441,-0.15337523818016052,-0.0811309814453125,enabled,-0.1273193359375,24,0,0,2.96875,100,3,11,1,0,0,47,10,4.166666666666667,15.277777777777779,1.3888888888888888,0.0,0.0,65.27777777777777,13.88888888888889,47,24,23,0,65.27777777777777,51.06382978723404,48.93617021276596,0.0,0.6170212765957447,9.46808510638298,29.0,445.0,88.94573926925659,50000,50000,100.0,304643148,2874135,1033818,11642,0.9434431789682005,1.1261169761021765,1076155,3635,301769013,1022176,384,384,22,281.2038514442916,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skipped,1.0,3.0,64.0,0.0,0.95,31.0,0.0,33.0,64.0,64.0,10.0,0.0,0.4,0.5,0.004,288.0,,1,0.9498457908630371,1.05078125,0.7463197708129883,1.05078125,7.6014404296875,5.136226654052734,5.366455078125,15.536491394042969,34.5,0.0,0.0,1.2734375
